Date,Community,State,Dead,Injured,Total,Description
June 4,Socorro,Texas,0,5,5,Five teenagers were wounded in a targeted shooting at an early morning graduation house party after two groups at the party began fighting.[474]
June 4,Phoenix (4),Arizona,1,8,9,"A fight during a party being held at a strip mall escalated into gunfire, with nine people being shot.[475]"
June 3,Omaha (2),Nebraska,1,3,4,"Four people were shot, one fatally, shortly before midnight near an apartment complex.[476]"
June 3,Chester,Virginia,1,5,6,"Six people were shot, one fatally, during a party. One of the shooting victims also suffered a broken arm.[477]"
June 3,Birch River,West Virginia,2[n 2],2[n 2],4,"Two police officers responding to a domestic disturbance were fired upon by two men. In the ensuing gun battle, a shooter and a police officer were killed. The surviving officer and shooter were both shot.[478]"
June 2,Centerville,Texas,5[n 2],0,5,"Centerville shooting: An escaped prisoner broke into the holiday home of a grandfather and his four grandchildren and fatally shot four of them, as well as fatally stabbing one of the grandchildren, before stealing their truck. The prisoner was fatally shot in a gun battle with police later the same day.[479]"
June 1,Tulsa (1),Oklahoma,5[n 2],0,5,Warren Clinic shooting: At least four people were killed and multiple were injured after a shooting inside a building on the Saint Francis Hospital campus. The shooter fatally shot himself.[480]
May 31,Waco,Texas,0,4,4,Four people were shot in the Carver neighborhood.[481]
May 31,Wyoming,Michigan,4[n 2],0,4,A concerned relative checked their family at their home and found four of them dead. A man had killed his girlfriend and her two eldest children before committing suicide. Three younger children were found unharmed in the home.[482]
May 30,Charleston (1),South Carolina,0,10,10,"Ten people were shot during a party in a vacant parking lot, including a teenager. A police officer who was arriving at the scene was shot at in his police cruiser and suffered a shrapnel injury.[483]"
May 30,Philadelphia (8),Pennsylvania,2,2,4,"A shooting at a party in the Port Richmond neighborhood left two dead, including a teenager, and two others wounded.[484]"
May 30,Benton Harbor,Michigan,1,6,7,"Seven people were shot, one of them fatally, outside a bar and a liquor store during the early morning.[485]"
May 29,Houston (7),Texas,0,4,4,Four people were shot in the Willow Springs neighborhood. A victim driving away from the scene fatally struck a motorcyclist.[486]
May 29,Chicago (13),Illinois,1,4[n 2],5,"A man shot four people, one fatally, at a home in the Humboldt Park neighborhood before barricading himself inside during a domestic-related incident. The shooter was eventually shot by a SWAT team.[487]"
May 29,Taft,Oklahoma,1,7,8,One person was killed and seven others wounded after a shooting at a Memorial Day festival at the Old City Square.[488]
May 29,Henderson,Nevada,0,7,7,"Seven people were shot during a shoot-out between biker gangs on U.S. Route 95, causing the highway to be shut down in both directions for several hours.[489][490]"
May 29,Phoenix (3),Arizona,0,6,6,Six people were shot during a house party.[491]
May 29,Fergus,California,1,3,4,"Four people were shot, one fatally, at a house party during the early morning in Merced County.[492]"
May 29,Chicago (12),Illinois,0,5,5,"Five people, including a teenager, were shot in the West Garfield Park neighborhood in the early morning.[493]"
May 28,Memphis (1),Tennessee,0,4,4,Four people were shot during an illegal car show between the Hollywood and Hyde Park neighborhoods.[494]
May 28,Malabar,Florida,0,4,4,A disturbance between two teenagers at a house party escalated into a shooting that wounded four after one of the teenagers opened fire shortly before midnight.[495]
May 28,Fresno (3),California,1,3,4,One teenager was killed and three were wounded in a shooting in the McLane neighborhood.[496]
May 28,Chattanooga (1),Tennessee,0,6,6,Six people were injured during an exchange of gunfire in the Riverfront neighborhood.[497]
May 28,Colorado Springs (4),Colorado,1,3,4,"Four people were shot, one fatally, in a shooting in a bar parking lot during the early morning hours.[498]"
May 27,Austin Township,Michigan,4,1[n 2],5,A man fatally shot his wife and his step-children before non-fatally shooting himself in the head.[499]
May 27,Anniston,Alabama,0,6,6,"Six people, including several teenagers, were shot at a graduation party.[500]"
May 25,Philadelphia (7),Pennsylvania,0,4,4,"Four people were shot, including two teenagers, while on the way to a prom party in the Mantua neighborhood.[501]"
May 24,Uvalde,Texas,22[n 2],18,40,"Robb Elementary School shooting: An 18-year-old shot his grandmother at their home before driving to Robb Elementary School, where he entered the school unobstructed, barricading himself inside a classroom and fatally shooting twenty-one people, including nineteen children. Eighteen people in total were wounded. The shooter was eventually fatally shot by a Border Patrol officer, who was shot during the shootout.[502]"
May 23,Cleveland (2),Ohio,0,5,5,Five people were shot during a memorial service in the Collinwood neighborhood.[503]
May 23,North Charleston (2),South Carolina,0,5,5,Five people were injured in an early morning shooting at a nightclub. Several others were injured by broken glass during the chaos of the shooting.[504]
May 22,San Juan,Puerto Rico,5,0,5,Police discovered five people shot to death at a public housing complex in the Caimito barrio.[505]
May 22,Riverside,Alabama,4[n 2],0,4,A man fatally shot his two teenage daughters and his wife before shooting himself.[506]
May 21,Tacoma (1),Washington,0,4,4,A drive-by shooting in the South End area left four wounded.[507]
May 21,Goshen,Indiana,2,3,5,"A shooting occurred at a home, leaving two people dead and three injured.[508]"
May 20,San Bernardino (2),California,1,9,10,"A shooting occurred at an after-prom party, leaving one dead and nine injured.[509]"
May 20,New Orleans (5),Louisiana,1,3,4,"Four people were shot, one fatally, in the Holy Cross neighborhood.[510]"
May 20,Kissimmee,Florida,1,3,4,A drive-by shooting in front of a grocery store wounded three and killed one.[511]
May 19,Chicago (11),Illinois,2,8,10,"Magnificent Mile shooting: An individual opened fire during an altercation between two groups of teenagers, killing two and injuring eight. The shooter engaged in a chase with police in the subway, during which a woman fell onto the train tracks and was electrocuted during the chaos.[512]"
May 19,Houston (6),Texas,4[n 2],0,4,"An estranged husband opened fire on his wife, killing her, their daughter, and his mother-in-law before committing suicide.[513]"
May 18,Philadelphia (6),Pennsylvania,0,5,5,"Five people were shot in the Cecil B. Moore neighborhood, including a teenager.[514]"
May 17,East Palo Alto,California,1,3,4,"Four people were shot, one of them fatally, at a park in a targeted attack.[515]"
May 15,Winston-Salem,North Carolina,0,7,7,Seven people were shot in three connected shootings that preceded an exchange of gunfire.[516]
May 15,Elizabeth City,North Carolina,0,4,4,Two teenagers and two juveniles were shot at a house in the Shepard Street–South Road Street Historic District.[517]
May 15,Laguna Woods,California,1,5,6,"2022 Laguna Woods shooting: A man motivated by anti-Taiwanese sentiment opened fire at a church, killing one and wounding five others, before being physically restrained by churchgoers.[518]"
May 15,Houston (5),Texas,2,3,5,"Two people were killed, and three others were injured, at a flea market after an argument escalated into a shooting in the Meadowviewland neighborhood.[519]"
May 15,Amarillo,Texas,1,4,5,"Five people were shot at a nightclub in the morning, with one person dying.[520]"
May 14,Buffalo (3),New York,10,3,13,"2022 Buffalo shooting: An 18-year-old white supremacist clad in body armor opened fire at a Tops supermarket, killing ten, including a security guard, and wounding three others.[521]"
May 13,Milwaukee (4),Wisconsin,0,17[n 2],17,A gunfight among several groups of people wounded seventeen people following an NBA game in the East Town neighborhood.[522]
May 13,Dallas (4),Texas,2,3,5,"Two people were killed, and three were injured, in a shooting in the Deep Ellum neighborhood.[523]"
May 12,Hot Springs,Arkansas,0,4,4,A fight outside a convention center following a high school graduation ceremony led to a shooting that injured four. No students or graduates were involved in the shooting or the fight.[524]
May 11,Paterson (1),New Jersey,1,4,5,"A teenage girl was killed, and four men wounded, in a shooting in the Sandy Hill neighborhood.[525]"
May 11,Chicago (10),Illinois,0,4,4,"Four people, including two children, were shot while they drove together in a vehicle in the West Englewood neighborhood.[526]"
May 11,St. Louis (2),Missouri,1,3,4,"Four people, including a teenager and a baby, were injured in an ambush while they drove in a car in the Mark Twain neighborhood. One of the adult victims later succumbed to his injuries.[527]"
May 11,Indianapolis (2),Indiana,0,4,4,"Four people, including two teenagers, were shot along the Canal Walk after two groups of people began shooting at each other across the water following an argument.[528]"
May 10,Brookshire,Texas,1,3,4,"A shooter shot four people, one fatally, before fleeing and sparking a manhunt.[529]"
May 10,Chicago (9),Illinois,0,6,6,Six people were shot by two men in a drive-by shooting in the Jackson Park neighborhood on the South Side.[530]
May 10,Baltimore (6),Maryland,0,5,5,Five people were shot during a confrontation between two groups after at least one of the groups opened fire in northwestern Baltimore.[531]
May 10,Chicago (8),Illinois,1,4,5,"Five teenagers outside in the Back of the Yards neighborhood on the South Side were shot, one fatally, by multiple occupants of a stolen vehicle.[530]"
May 10,Baltimore (5),Maryland,1,3,4,"Four people were shot, one fatally, in the Milton-Montford neighborhood.[532]"
May 10,Philadelphia (5),Pennsylvania,0,4,4,"Four people were shot, including two teenagers, in the Kensington neighborhood.[533]"
May 9,Tuscaloosa (2),Alabama,0,5,5,An argument in the common area of an apartment complex led to a shooting that injured five.[534]
May 9,Detroit (1),Michigan,0,4,4,"A fight amongst a group of people in the Chandler Park neighborhood on the city's east side led to four people, including three teenagers, being shot.[535]"
May 8,Clarkston,Georgia,3,3,6,"Three people were killed, and another three were injured, in a shooting at a condominium complex. The suspected shooter has since been found.[536][537]"
May 7,Garland,Texas,2,2,4,"A shooting outside a house party left two teenagers dead, and two others injured, shortly before midnight.[538]"
May 7,Brownsville,Florida,0,4,4,"A fight during an informal car meet among a group of people led to a shooting that injured four, including two juveniles.[539]"
May 7,Lexington (1),Kentucky,2,3,5,"A shooting during the very early morning killed two, and wounded three.[540]"
May 6,New Orleans (4),Louisiana,2,4,6,"A shooting in the Village de L'Est neighborhood left two killed, and four others wounded.[541]"
May 5,Sunnyside,Washington,0,5,5,"During a Cinco de Mayo festival, a gang member shot at a member of a rival gang who was in a crowd of people, wounding five bystanders—including four children. The shooting prompted the cancellation of the event.[542] A 13-year-old boy has now been arrested as the suspected shooter.[543][544][545]"
May 3,Newkirk,Oklahoma,0,4,4,A shooting at a casino in Kaw Nation territory wounded four.[546]
May 3,Beaumont (1),Texas,0,5,5,"An unknown shooter opened fire through an apartment window, and wounded five people.[547]"
May 3,Baton Rouge (3),Louisiana,0,5,5,Five people were injured in a shooting incident during the evening.[548]
May 3,Chicago (7),Illinois,0,4,4,Three people were shot in the Chicago Loop as they sat at a red light at an intersection by two people. Another person was shot by a stray bullet as they crossed the street.[549]
May 1,Tarpon Springs,Florida,0,6,6,"An argument among a group of people led to someone opening fire, wounding six.[550]"
May 1,Springfield,Ohio,1,4,5,"Five people were shot, one fatally, on a street in the early morning.[551]"
May 1,Lafayette (1),Louisiana,0,12[n 2],12,Officers responding to shots fired engaged an active shooter and shot the attacker. Eleven people were shot before police stopped the shooter.[552]
May 1,Clinton (1),North Carolina,1,3,4,"A party being held at a park ended in gunfire, with four people being shot. One person succumbed to their injuries.[553]"
April 30,Jackson (2),Mississippi,1[n 2],5,6,A shooting by multiple people at a festival wounded five. One of the shooters was fatally shot by a responding officer.[554]
April 30,Atlanta (4),Georgia,1,4,5,"A fight in the Rosedale Heights neighborhood led to a shooting that killed one, and injured four others.[555]"
April 29,Jackson,Tennessee,2,2,4,"Four teenagers were shot, two fatally, in a drive by shooting.[556]"
April 29,Knoxville (3),Tennessee,2,2,4,"Two people were killed, and three others were injured, after a fight between two biker gangs led to a gunfight in a bar parking lot in the Fountain City neighborhood.[557]"
April 29,New Orleans (3),Louisiana,0,6,6,A shootout at a bar between two groups of people wounded six people in the 11th Ward neighborhood.[558]
April 29,Laurel,Mississippi,0,4,4,A shooting at a party injured four.[559]
April 28,Bessemer,Alabama,1,3,4,"A woman was killed, and three other people were injured, including a teenager, in a revenge shooting.[560]"
April 27,Opelousas,Louisiana,2,3,5,"An argument between two men escalated into a shooting that killed a young girl, and another man. Three children, including a toddler, were also shot.[561]"
April 27,Chicago (6),Illinois,0,4,4,"Four people, including a teenager, were wounded in a drive-by shooting in the West Garfield Park neighborhood.[562]"
April 27,Biloxi and Gulfport,Mississippi,4,0,4,"A man fatally shot three people, including the owner, at a motel in Biloxi before fleeing westward to Gulfport. In Gulfport, he fatally shot another man and carjacked his vehicle, before barricading himself inside a convenience store. The shooter assaulted two employees of the convenience store, but they escaped unharmed, after which he barricaded himself inside an office. The shooter set a fire in the room which caused him to die of smoke inhalation.[563]"
April 27,Phoenix (2),Arizona,0,4,4,Four people were shot during an argument in the Maryvale Village neighborhood.[564]
April 27,San Antonio (4),Texas,0,4,4,"During the filming of a music video at a barber shop, at least one person opened fire from a passing vehicle, wounding four. A fifth person was injured while trying to flee.[565]"
April 26,Rock Hill,South Carolina,3,1,4,Three teenagers were fatally shot on a road in northwest Rock Hill. Another person was shot but survived.[566]
April 25,Birmingham (1),Alabama,1,3,4,"A shooting at a gathering at a Shell gas station wounded three people, and killed one.[567]"
April 24,Lafayette,Indiana,2,4,6,"A fight at a house party led to six people being shot, with two dying from their injuries.[568]"
April 24,Myrtle Beach,South Carolina,1,3,4,"Four people were shot, one fatally, during the early morning hours.[569]"
April 23,San Bernardino (1),California,1,4,5,"Five people were shot, one fatally, in a shooting at a bar in the Muscupiabe neighborhood.[570]"
April 23,Atlanta (3),Georgia,0,5,5,Five people were shot in the Hotel District neighborhood during the late night hours.[571]
April 23,Chicago (5),Illinois,2,2,4,"Four people were shot, two fatally, in a drive-by shooting in the West Englewood neighborhood.[572]"
April 23,Rocky Mount,North Carolina,0,4,4,A fight at a sports bar led to a shooting that injured four during the early morning hours in the Goldest East neighborhood.[573]
April 22,Petersburg,Virginia,0,4,4,Four people were injured in a shooting during the night in central Petersburg.[574]
April 22,Washington (3),District of Columbia,1[n 2],4,5,"A 23-year-old man named Raymond Spencer[575] shot at random people at Edmund Burke School from his apartment with a sniper-style set-up, wounding four—including a child, in the Forest Hills neighborhood. The man committed suicide as officers entered his apartment.[576][577]"
April 22,Cincinnati (1),Ohio,0,4,4,Four people were injured in the Walnut Hills neighborhood.[578]
April 21,Mountain View,Arkansas,4,0,4,A man shot to death his parents and another couple a quarter-mile apart from each other inside their homes.[579]
April 20,Duluth,Minnesota,5[n 2],0,5,"A man shot four of his family members, including two children, as they slept before shooting himself.[580]"
April 18,Cooleemee,North Carolina,4[n 2],0,4,A man shot his girlfriend and their two young children before shooting himself.[581]
April 17,Golden Glades,Florida,1,3,4,"A fight at an Easter party being held at a home ended in gunshots, with a man being killed and three others, including two juveniles, being injured.[582]"
April 17,Baldwin,Louisiana,0,5,5,Five people were shot during the late evening hours.[583]
April 17,Portland (4),Oregon,1,3,4,"One teenage boy died, and three others are in a hospital, after a shooting in the Centennial neighborhood.[584]"
April 17,Philadelphia (4),Pennsylvania,0,4,4,Four people were shot in the Fairhill neighborhood.[585]
April 17,Furman,South Carolina,0,9,9,A shooting at an Easter party being hosted at a nightclub wounded nine.[586]
April 17,Parkway,California,1,3,4,"A neighborhood wounded three, and killed one, during the early morning hours.[587]"
April 17,Pittsburgh (1),Pennsylvania,2,9,11,"2022 Pittsburgh shooting: An early morning shooting at a party held at an Airbnb rental property in the East Allegheny neighborhood killed two juveniles, and wounded nine others. Five people sustained injuries such as broken bones and cuts when they jumped out windows to escape the gunfire.[588]"
April 16,North Las Vegas,Nevada,0,4,4,"Four people were shot, including two children, during a house party.[589]"
April 16,Paw Paw,Michigan,0,4,4,An exchange of gunfire behind a bar left four wounded.[590]
April 16,Pittsburg,Texas,1,6,7,"Seven people were shot, one fatally, during a shooting at a pasture party and trail ride.[591]"
April 16,Baltimore (4),Maryland,1,3,4,"A shooting killed one, and injured three others, in northwest Baltimore during the evening.[592]"
April 16,Columbia (2),South Carolina,0,9,9,"Columbiana Centre shooting: Nine people were shot, and five others were injured while fleeing a shooting at the Columbiana Centre, after at least one person opened fire.[593]"
April 16,Milledgeville (1),Georgia,0,4[n 3],4,"An argument between two men at a bar escalated, with them opening fire on each other and wounding one another. Two bystanders were also shot.[594]"
April 16,Syracuse,New York,1,4,5,"Shortly after midnight, five people were shot, one fatally, in the Armory Square neighborhood.[595]"
April 15,Stockton (2),California,2,2,4,"A group of people approached another group and opened fire, killing two and wounding two others in the Pacific neighborhood.[596]"
April 15,Walnut Township,Kansas,1[n 2],3,4,"Police officers responding to reports of a suspicious vehicle found a woman inside a Jeep, who refused to cooperate with officers. She then pulled out a gun when officers attempted to remove her from the vehicle and opened fire, wounding three officers before being fatally shot.[597]"
April 12,New York City (3),New York,3,1,4,"Four people were shot, three fatally, in the Allerton neighborhood of The Bronx.[598]"
April 12,New York City (2),New York,0,10,10,"2022 New York City Subway attack: Ten people were shot when a gunman motivated by black supremacy opened fire on a New York City Subway train as it approached the 36th Street station in the Sunset Park neighborhood. Immediately before the attack, the assailant donned a gas mask and threw smoke bombs. The incident caused 19 others to be injured as they fled.[599] The suspect was arrested the next day.[600]"
April 10,Willowbrook,California,2,4,6,"First responders found two men dead, and four others injured, after a shooting.[601]"
April 10,Cedar Rapids,Iowa,2,10,12,"A targeted shooting at a nightclub wounded ten, and killed two, after two men opened fire in the Oakhill Jackson neighborhood.[602]"
April 10,Baton Rouge (2),Louisiana,0,4,4,"Police found three people shot at two related shootings, after a  victim flagged down a police cruiser.[603]"
April 10,Indianapolis (1),Indiana,1,5,6,"A fight at a birthday party being held at an event venue erupted into gunfire, with five people being injured, and another person being killed, both in and outside the building.[604]"
April 10,Elgin,Illinois,1,5,6,"An early morning shooting at a gathering being held at an apartment complex killed one, and injured five.[605]"
April 9,Washington (2),District of Columbia,0,4,4,"A shooting carried out by two men across multiple blocks wounded four, including two teenagers.[606]"
April 9,Houston (4),Texas,1[n 2],3,4,"A fight inside a bar in the Wingate neighborhood spilled outside, where multiple men pulled out firearms and opened fire at each other, resulting in the death of one man, and injuries to three others.[607]"
April 9,Miami (2),Florida,0,4,4,Four people were shot outside a convenience store in the Model City neighborhood during the early morning.[608]
April 7,Latimer,Mississippi,4[n 2],0,4,"A man fatally shot his estranged wife, a relative, and another person in a home before shooting himself.[609]"
April 6,Philadelphia (3),Pennsylvania,1[n 2],3,4,"A man shot two women in the Frankford neighborhood before being pursued by police to an apartment building, where he barricaded himself inside and engaged in a gunfight with police. The man wounded a SEPTA police officer before fatally shooting himself.[610]"
April 4,Hartford (1),Connecticut,1,3,4,"Four people were shot, one of them fatally, in the Clay Arsenal neighborhood.[611]"
April 4,Covington,Kentucky,0,4,4,"A large fight involving multiple juveniles erupted into gunfire. A shooter wounded three juveniles, and an adult man.[612]"
April 3,San Francisco (1),California,2,2,4,"Four people were shot, two fatally, near a playground in the Crocker-Amazon neighborhood.[613]"
April 3,Sacramento (1),California,6[n 3],12[n 3],18,"2022 Sacramento shooting: A shootout between the Crips and Bloods, and the Bloods' local ally the G-Mobb gang, ended with one member of each gang being killed, and one Crips member being injured. Three bystanders were killed, while another eleven were wounded.[614]"
April 3,Parkin and Wynne,Arkansas,2[n 2],2,4,"A man opened fire inside a home in Parkin, killing one and wounding another. Responding police spotted him as he drove west away from the scene, leading to a chase that ended in Wynne, where he engaged in a gunfight, wounding a police officer before being fatally shot.[615]"
April 3,Buffalo (2),New York,0,4,4,Four people were shot as they left a party in the Willert Park neighborhood in the early morning.[616]
April 3,Dallas (3),Texas,1,15,16,"During a concert just after midnight, a person fired a shot into the air, and immediately afterward, another person opened fire into the crowd of concertgoers. Sixteen people were shot, including three teenagers, and one person died.[617]"
April 2,Colorado Springs (3),Colorado,0,5,5,"Five people were shot in two related shootings in the same neighborhood. Four people were shot in the first shooting, and a fifth was shot in the other.[618]"
April 2,Monroe (2),Louisiana,1,4,5,"Five people were shot, one fatally, in the parking lot of a bar in the early morning.[619]"
April 2,Shreveport (1),Louisiana,1,3,4,Four people were shot in an early morning shooting outside a bar. One person was found dead by responding police.[620]
April 2,Shelby,North Carolina,1,3,4,"Four people were shot behind a bar, one fatally, just after midnight.[621]"
April 1,Walterboro (1),South Carolina,0,5[n 2],5,An argument led to a gunfight that injured five near midnight.[622]
March 31,Lebanon,Pennsylvania,2[n 2],2,4,"Police officers responding to a home robbery were fired upon by the suspect, who wounded two, and killed one. Officers returned fire and killed the suspect.[623]"
March 29,Buffalo (1),New York,0,4[n 2],4,"A motorist fleeing a traffic stop opened fire as he was being pursued by police, wounding three officers, before being shot by an officer at the end of a car chase.[624]"
March 28,Portland (3),Oregon,0,4[n 2],4,"A shooting during an illegal street-racing event in the St. Johns neighborhood wounded four, including two teenagers, and one child. The suspect, an adult male, was also injured.[625]"
March 27,New Orleans (2),Louisiana,2,2,4,"A shooting at an intersection in the Little Woods neighborhood killed two, and injured two others.[626]"
March 26,Hollister,California,2,3,5,"A drive-by shooting in northern Hollister killed two, and injured three.[627]"
March 26,Cleveland (1),Ohio,0,4,4,A shooting at a downtown nightclub during the early morning hours wounded four.[628]
March 26,Virginia Beach,Virginia,0,4,4,"An argument between two groups of people outside a bar in Northwest Virginia Beach just after midnight led to a shooting that injured four. Officers nearby responded and fired at one of the shooters, but they escaped uninjured.[629]"
March 25,Colorado Springs (2),Colorado,2,2,4,"A fight outside The Citadel mall during the late evening escalated into a shooting that killed two, and wounded two others.[630]"
March 23,Glendale (2),Arizona,0,5[n 2],5,"An argument between two groups of people at a Tanger Outlets mall led to a shooting that injured five, including a child and two teenagers.[631]"
March 23,Williamson,New York,0,4[n 2],4,"An attempted burglary at a home led to a gunfight, with two residents being injured, and two robbers being injured.[632]"
March 22,Stockton (1),California,1,3,4,"Four men, including a teenager, were shot in a parking lot just after midnight in the Valley Oak neighborhood. The teenager died as he was frantically driven to a hospital by a family member.[633]"
March 21,Chicago (4),Illinois,2,2,4,Four men were shot by someone who approached them and opened fire as they stood on the sidewalk in the South Shore neighborhood. Two of the victims later died from their injuries.[634]
March 21,Waterbury,Connecticut,0,4,4,Four people were shot outside of a bar after an altercation.[635]
March 20,Dallas (2),Texas,0,10,10,"Crossfire between two gunmen injured 10 victims from a crowd of 1,000 spring break celebration attendees at the 'Space Dallas' party hall.[636]"
March 20,Milwaukee (3),Wisconsin,0,4,4,"An argument at a party led to someone opening fire, wounding four people, in the Franklin Heights neighborhood.[637]"
March 20,Houston (3),Texas,1,3,4,"Four teenagers were shot outside another teen's birthday party being held at a production studio, with one dying from their injuries. The shooting was sparked by an argument in the parking lot of the studio.[638]"
March 20,Austin (1),Texas,0,4,4,Four people were shot at the annual SXSW festival in Downtown Austin.[639]
March 19,Fayetteville,North Carolina,3,2,5,"Five people were shot, three fatally, in the parking lot of a Baymont Inn in the Terry Sanford neighborhood.[640]"
March 19,Dallas (1),Texas,0,10,10,Ten people were shot during a drive-by shooting outside a party venue in the South Dallas neighborhood.[641]
March 19,Dumas,Arkansas,1,26,27,"A gunfight between two people at a car show killed one bystander, and wounded 26 others, including five children.[642]"
March 19,Madison Heights,Virginia,1,4,5,"During the early morning hours, five people were shot. A woman was found dead by responding police.[643]"
March 19,Norfolk (1),Virginia,2,3,5,"Five people were shot, one fatally, during the early morning hours in Downtown Norfolk.[644]"
March 18,New Iberia,Louisiana,0,5,5,"Five people, including a baby, were shot in a drive by shooting. The baby and another person were critically injured.[645]"
March 18,Fort Worth (1),Texas,1,3,4,"Four people were shot at a party being hosted at a house in the Far Greater Northside Historical neighborhood, with one dying.[646]"
March 17,Lansing,Michigan,0,4,4,Gunfire erupted at a party being held in a parking lot being held in the Eastside neighborhood. Four people were injured.[647]
March 17,Fort Lauderdale,Florida,2,5[n 5],7,"As a Broward County Transit bus traveled westward along Broward Boulevard to the Fort Lauderdale Police Department, a shooter opened fire inside, killing two, and wounding two others. The shooting caused the bus driver to hop the median and drive on the wrong side of the road as she drove frantically towards the police station, striking an SUV and taxi cab along the way, injuring three others. The shooter surrendered to responding police.[648]"
March 17,Chicago (3),Illinois,0,4,4,"Four people were shot in a drive-by shooting in the West Garfield Park neighborhood, including a child.[649]"
March 16,Irvington,New Jersey,1,3,4,"A shooter opened fire on a group of men standing outside a market in northern Irvington during the late-night hours, killing one, and injuring three.[650]"
March 15,Ozark,Alabama,0,5,5,"As a car idled at an intersection, another car pulled up to it and someone inside opened fire, wounding five people inside.[651]"
March 15,Wai'anae,Hawaii,1[n 3],3[n 3],4,"An attempted negotiation between a man and suspected thieves, who he thought stole a gun and cash from his car three days earlier, escalated into a gun battle after one of the suspects shot the man before the man returned fire and killed the suspect. As an employee of the man tried to render first-aid to the first suspect, a second suspect shot them before being shot themselves.[652]"
March 14,Albuquerque (2),New Mexico,2[n 2],4,6,"A man shot three people, killing one, in the Glenwood Hills neighborhood. Responding police were attacked by the shooter, who injured two officers, before being shot and killed himself.[653]"
March 14,Reading,Pennsylvania,1,3,4,"A fight among a large group of teenagers at a park in southwest Reading led to gunfire, wounding three, and killing one. All of the victims were students of Governor Mifflin School District.[654]"
March 13,Chicago (2),Illinois,0,7,7,"A car pulled up to a group of people outside a Little Caesars in South Chicago and someone in the vehicle opened fire, wounding seven people.[655]"
March 13,Columbia (1),South Carolina,1,4,5,"An early morning shooting during a party being held at an apartment lead to the death of a woman, and injuries to four others, including two teenagers. The apartment complex is located just off the campus of the University of South Carolina, but no students were shot.[656]"
March 13,Rochester (1),New York,2,2,4,"In the early morning hours at a hookah bar, four people were shot—two fatally, in the Brown Square neighborhood.[657]"
March 12,Autaugaville,Alabama,1,3,4,"Four people were shot, one fatally, in the evening hours in the central part of the city.[658]"
March 12,Baltimore (3),Maryland,3,1,4,Police responding to a shots fired call found a car in the middle of an intersection between the Gwynn Oak and Howard Park neighborhoods with four men shot inside. Three of the men were pronounced dead at a hospital.[659]
March 11,Columbus (1),Ohio,1,3,4,"Four people were shot, including a security guard, shortly after midnight after a fight broke out at a bar. One of the victims died from their injuries.[660]"
March 9,Aurora (1),Colorado,1,3,4,Four people were shot at a Quality Inn hotel near the pool in the Peterson neighborhood. A teen boy was found dead by responding police.[661]
March 8,Jacksonville (1),Florida,1,4,5,Five teenagers were shot by an attacker while they sat in a car in the Oceanway neighborhood. One of the teenagers died from their injuries.
March 8,Joplin,Missouri,3[n 2],1,4,"Police officers responding to a disturbance at Northpark Mall were fired upon by a shooter, leaving two officers injured. The perpetrator then fled the scene westward where another shooting between officers and the shooter occurred, leaving another officer injured as well as the attacker. One of the officers, as well as the attacker, died at a hospital later the same day, while another officer died a few days later."
March 7,Knoxville (2),Tennessee,0,4,4,"Three people were shot in a car in northwest Knoxville, with a fourth person also being shot a short distance away.[662]"
March 6,Louisville (1),Kentucky,0,4,4,Four people who were dining inside a seafood restaurant in the Phoenix Hill neighborhood were shot in a drive-by shooting.[663]
March 6,Lubbock,Texas,0,4,4,Four people were shot in the Parkway and Cherry Point neighborhood in the early morning hours.[664]
March 6,Minneapolis (1),Minnesota,1,3,4,"In the early morning hours, an argument at a home in the Whittier neighborhood escalated into a shooting that killed one, and injured three."
March 6,Hazleton,Pennsylvania,1,4,5,"A fight between a group of people spiraled into a shooting that injured five teenagers, one of whom died at a hospital.[665]"
March 6,Monroe (1),Louisiana,0,4,4,A fight at a party being hosted at an OYO Rooms hotel led to four people being shot shortly after midnight.[666]
March 6,Chester,South Carolina,2,3,5,"Half an hour after midnight a man shot five people, killing two. The perpetrator escaped the scene of the shooting, leading to a manhunt.[667]"
March 5,Glendale (1),Arizona,1,3,4,"A shooting injured three, including a teenager, and killed a man in eastern Glendale.[668]"
March 5,Columbus,Georgia,0,4[n 2],4,"After a failed car chase to capture car thieves, the criminals crashed the car into the patrol car of another officer who hadn't participated in the earlier car chase. The occupants of the stolen car exited the vehicle and opened fire on the deputy, wounding him. The officer returned fire and wounded the two attackers. A bystander who was in an automotive shop nearby was struck in the leg by gunfire.[669]"
March 5,Atlanta (2),Georgia,0,4,4,"Four people were shot when someone in a car opened fire on another car on I-75, wounding three people inside. Another car, whose occupants were not the intended target, was also shot, and one person inside was injured. A fifth victim was also struck by gunfire but was not injured.[670]"
March 3,Paradise,Nevada,1,6,7,"A dispute between neighbors led to a shooting that injured seven, one fatally, near the Las Vegas Strip.[671]"
March 2,Baltimore (2),Maryland,1,3,4,Four men were shot in the Walbrook neighborhood. One of the victims was found dead in an alleyway by responding police.[672]
February 28,Arden-Arcade,California,5[n 2],0,5,"A man fatally shot his three children and the children's chaperone, before shooting himself, at a church during a supervised visit. A restraining order against the father prevented him from seeing his children, except for four-hour sessions, in which a friend of the mother had to be present.[673]"
February 27,Concord,California,0,4,4,An argument between two groups of people at a Dave and Buster's late Sunday night led to shooting that injured four. All of the victims were members of the two groups.[674]
